pLV,pLA,pSA,pSV,VLV,VLA,Qav,Qmv,Qs,Qsv
21.277172441070945,2.9977628666920544,100.0,3.5871668713884604,500.0,20.0,-0.0,-0.0,0.0,0.0
22.21586864498841,1.1368165394033523,99.95966785109147,3.3826856605967937,500.0,6.182339172864632,-0.0,-0.0,10.922921947582514,92.10915269345044
25.027383014886528,0.9683246940011946,99.68152632675105,3.3257775657239796,500.0,3.4198774104018472,-0.0,-0.0,33.946323225816094,93.11234986383522
29.698015115362068,0.9318809947787828,99.22149123090979,3.29196224087271,500.0,2.752423300621847,-0.0,-0.0,37.54691862670413,92.78975438644756
36.205005079323634,0.9326514643642132,98.85159964893533,3.259946003553884,500.0,2.7665341922774265,-0.0,-0.0,22.342161363659518,92.43987146684385
44.5166445162239,0.9461693684049689,98.65383999267968,3.2296846419675567,500.0,3.0141100641050995,-0.0,-0.0,13.026946090960953,92.03755657129246
54.592431026210576,0.9645627497167131,98.4669048608765,3.201134420254763,500.0,3.3509786644727715,-0.0,-0.0,19.870205163230636,91.62088789276305
66.38326556725363,0.9853345556287959,98.16163491291553,3.1742524312495655,500.0,3.731407312480219,-0.0,-0.0,29.445963929179918,91.239699822258
79.8316917134822,1.0077273035040564,97.79881799113915,3.1489970693956866,500.0,4.141522968067083,-0.0,-0.0,28.51528299799181,90.88818762245029
94.87217563883314,1.0315552662559166,97.49827336538648,3.1253279601012327,500.0,4.577924102028627,-0.0,-0.0,21.056923831909756,90.52770432214952
110.08496282604057,1.0568211186987648,107.04201180623504,3.10320561049778,493.96458932007386,5.040659702691893,1395.52450808846,-0.0,384.71442698894896,90.33221337791086
124.7930322327418,1.083588329868033,117.22800045810328,3.082595539390514,482.13266477654093,5.5308921841215,2200.368227313021,-0.0,1539.823507489201,92.5700570408487
138.19678490560878,1.1119374360301237,123.783533906166,3.0634911602411123,464.56179963610566,6.050096540984388,3037.183010561494,-0.0,2559.472710929178,99.24840900623128
149.7820230907691,1.1419493660400828,130.14321099103807,3.0459327004325143,442.3856767217269,6.5997549580766375,3545.255948987019,-0.0,2933.4802948738147,109.1892326887437
159.71823879410326,1.1736982047783766,138.89536197668724,3.029994979905293,418.19895085997746,7.181224275098793,3650.567238546121,-0.0,2831.0604020225096,119.99902593514844
168.46814269744652,1.2072475325562206,149.33930771638424,3.015761853487261,394.2800235249616,7.795668944094073,3498.9218893653315,-0.0,2624.3935073258563,130.22879854672175
176.33902832073537,1.24264812590528,159.54420688500082,3.003310001055503,371.6840204738087,8.444018920184025,3278.5188300313466,-0.0,2479.5518987210503,139.6753608292352
183.37206852722713,1.2799363988385164,168.64020005890112,2.9927059677694094,350.5247054631937,9.126941113784545,3070.5692989621075,-0.0,2364.410103892761,148.5531717864057
189.56100470932415,1.319133308018668,176.76881408167756,2.984008252819799,330.74009527747126,9.844819339134311,2861.293763613554,-0.0,2221.3389524932322,156.92057099880617
195.0130676799556,1.3602435644539312,184.20132542423906,2.977268055112508,312.421188623128,10.597739876766006,2630.497109608485,-0.0,2042.2090090952943,164.66077443509403
199.90876397454244,1.4032551500504034,191.01517163383582,2.9725282405404085,295.6983259847255,11.385482619326694,2385.7701268253477,-0.0,1849.0343681527788,171.62738654803678
204.40040198787767,1.448139076111103,197.19873603488142,2.9698223720147934,280.5921158302067,12.2075166485685,2146.8735896455573,-0.0,1663.8348722115002,177.8038881668933
