pLV,pLA,pSA,pSV,VLV,VLA,Qav,Qmv,Qs,Qsv
68.22938197287473,5.120660650326954,100.0,3.5871668713884604,500.0,20.0,-0.0,-0.0,0.0,0.0
69.04839948775516,1.0307089837200016,99.95701652043513,3.385552441574279,500.0,4.218306042480621,-0.0,-0.0,13.18060606794507,122.75308870423831
71.50146098163873,0.8871131304705628,99.6305013046189,3.330601269265514,500.0,3.1001997921531377,-0.0,-0.0,45.56661327435256,128.05835671498136
75.57661275053694,0.8855789727966592,99.03654227365189,3.2980149921800814,500.0,3.0879713071255823,-0.0,-0.0,56.147838242302505,127.81873681913932
81.25399668731522,0.9065140664622016,98.5010238266404,3.266505838965196,500.0,3.254841038831947,-0.0,-0.0,38.060181979363286,127.33055931126633
88.5059470497254,0.9323020680429948,98.19002443288734,3.236055521412132,500.0,3.460392395505028,-0.0,-0.0,21.078164801235882,126.73941124505751
97.29784180058519,0.960216118023749,97.9462325183469,3.206645544255525,500.00368318621963,3.6828900879224853,-0.0,-0.0,25.369910315051598,126.08655151797788
106.8137899482748,0.9898605284958101,102.84599881305823,3.1782574472817307,496.41978037991856,3.919180161475305,796.7726034664165,-0.0,248.65428839184804,125.61163767035461
116.87896197604968,1.0212366709045773,107.85906119138234,3.1508744432335414,489.79382401513027,4.169273547699284,1201.325986377875,-0.0,857.3377576867432,126.84719988173815
127.22875811847898,1.0544377708982573,110.88851897974932,3.124487880585503,480.3694468945091,4.433913330869704,1616.9224663529,-0.0,1370.8648097725759,131.19660980677284
137.59345726633902,1.0895823256937591,114.21294528822054,3.0991027332495196,468.458864738475,4.714044030228248,1934.1359612237598,-0.0,1548.230590622343,137.88921997245933
147.8575067281792,1.1267938403207964,119.61815360398042,3.07473441888813,454.8636581044036,5.010650081359585,2125.6284952624733,-0.0,1543.56136158659,145.3247174809403
157.9431390885617,1.1661926620273553,126.58452356203297,3.0514019351151314,440.28585783967077,5.324690749758479,2239.9505539731445,-0.0,1586.0646012786171,152.78335922957274
167.698840380781,1.2078898434227754,133.64679499959396,3.0291245088240526,425.03503790179724,5.6570512150865,2334.1652171579303,-0.0,1718.2382471137523,160.53897459732104
176.90388827950247,1.2519830305940247,140.2149997069315,3.0079224739458446,409.1695997061041,6.008509796112833,2422.8541375021637,-0.0,1841.1338266613695,168.94238672745624
185.36200959411647,1.298553564319509,146.70242333871047,2.987818659985008,392.7817999212711,6.379714845029551,2487.073340467659,-0.0,1886.7488882573584,177.8654636576269
192.96178994119384,1.3476641127957256,153.52942493439784,2.9688378600714715,376.09435572381363,6.77116587835677,2511.8077954109785,-0.0,1878.4218889657277,186.92800392965006
199.65642638578592,1.399356999594313,160.57208534529784,2.9510052104772497,359.3674726517162,7.183200249399756,2500.6988156269626,-0.0,1865.5353195396776,195.89784583984328
205.4185064768554,1.453652890582108,167.44555087680192,2.934345128557119,342.8023191841765,7.615982681933317,2464.888008816741,-0.0,1858.4188747283386,204.75712469176807
210.23171919125906,1.5105499302592957,173.95765308253812,2.9188811640477494,326.5424743152547,8.06949838611408,2409.118215736901,-0.0,1835.189105469934,213.5096912690016
214.11700233272109,1.5700232254938506,180.15679924400374,2.9046359749838278,310.72697244476683,8.543548943423897,2331.0153354696695,-0.0,1781.3790973988919,222.05245893942634
217.1491754484671,1.6320245724765863,186.09796290397784,2.8916308931365102,295.5124976138387,9.037750130279408,2228.944594896491,-0.0,1703.980318215971,230.234207650771
219.44322171309273,1.6964827211058968,191.7152561117983,2.879885272052708,281.05026377800544,9.551534025393563,2106.294019411133,-0.0,1615.9804922039782,237.94399056415688
221.12901620849993,1.7633037215370373,196.89813756784565,2.869416015372648,267.45782345850955,10.08415177205538,1968.9948152559175,-0.0,1521.584814822548,245.13192394823548
222.33924198763071,1.8323718929351487,201.59456508331624,2.8602373584464864,254.81571971481085,10.634681299879848,1821.85298657447,-0.0,1418.5655232491324,251.7607960334244
223.2087364979474,1.9035510054213245,205.81504709404393,2.8523607364792083,243.17806822425027,11.202036745879834,1668.2296918064235,-0.0,1306.902404134768,257.787205778416
223.86940172775834,1.9766860029952493,209.58080843735542,2.8457946296087293,232.5759124243308,11.784982187561493,1512.010226970859,-0.0,1191.3314547314594,263.17253698970535
224.43457172807902,2.0516052111297443,212.90097807787217,2.8405444417062045,223.00950326379765,12.38214923924913,1358.4457972378202,-0.0,1077.7641709348695,267.9063600125251
224.98359144855218,2.1281230624989496,215.78864195593107,2.8366124950837537,214.44263489786744,12.992058778356792,1212.9270047366317,-0.0,970.3267780574141,272.0077609301888
225.5571953546418,2.2060435462834387,218.27388392998657,2.833998158540363,206.80762561920756,13.613148439156788,1079.5044362784427,-0.0,871.4940586487982,275.51786234730605
226.16145758181037,2.285164291431987,220.39834076228354,2.8326980652055926,200.01594089389212,14.243805159698567,960.2596998334839,-0.0,782.9545397258289,278.4856617409205
226.77779970473347,2.3652814876383084,222.20239725684476,2.8327063905211203,193.970933110283,14.8824044059976,855.6076154769737,-0.0,705.6247232354342,280.9695961122511
227.37266909886793,2.4461956044810806,223.72072446366155,2.8340151625098606,188.57720728474743,15.527355758235128,764.4024735916415,-0.0,639.0725986633995,283.0325846930359
227.9120084012578,2.5277176383445368,224.98034306941938,2.8366145806261107,183.7516438638615,16.177152703798477,684.8842625540075,-0.0,581.6955124057284,284.7346768127591
228.36588404075857,2.6096753954069976,226.00781563002303,2.8404933134484085,179.42485456201135,16.830422717812237,614.2401368501463,-0.0,531.0715554203733,286.1242292992925
228.71761676823607,2.69191899701279,226.82549890932356,2.845638747362265,175.54583651857874,17.485971145432238,550.2171002667966,-0.0,485.0542446302936,287.23767474653226
228.96041012086155,2.7743242295947406,227.45371973441772,2.8520371739871475,172.07700675909996,18.142807903453704,490.9892685497451,-0.0,442.16389804890355,288.1000427942078
229.0942157716525,2.8567926727627517,227.90888905762208,2.8596739241552376,168.99031311220764,18.800148501281456,435.4908428943918,-0.0,401.6992967179243,288.7291389721103
229.1210977591633,2.9392482601114933,228.2034991413935,2.8685334661417237,166.2629340346006,19.45738662776866,383.1654718827956,-0.0,363.43892602743426,289.1393211639911
229.04254107086788,3.021631298758592,228.34685040952658,2.8785994858145756,163.87489226277214,20.11404648206983,333.63229132475834,-0.0,327.27429492625487,289.3437090435001
228.85922313584098,3.103891979925528,228.34594354378578,2.889854959168375,161.8086191317479,20.769731047690033,286.57413478685015,-0.0,292.9907357731886,289.35461173945663
228.57148581823316,3.185985351583291,228.2068280453483,2.9022822196216618,160.0490432513928,21.424082020379934,241.5476012333365,-0.0,260.2360446123539,289.1829442697276
228.18028636219117,3.267868667103006,227.93488547746855,2.91586301787805,158.58401546029458,22.076758674723838,198.15181441414597,-0.0,228.62775850250463,288.83764654540124
227.68708193236088,3.349500760904375,227.53501053294212,2.9305785719628896,157.404029993814,22.727432887549735,155.98533234570937,-0.0,197.85603161289944,288.32563098210886
227.09349032982226,3.430842485104639,227.01115934906,2.9464096073255766,156.50184913421373,23.37579261837683,114.77350269971896,-0.0,167.7183023555688,287.65221682002846
226.40065865923566,3.511857897634268,226.3662049366296,2.963336389005642,155.87199176617514,24.02155137966439,74.24685593996233,-0.0,138.07551368637553,286.82165761093506
225.13780222865384,3.5925132634556234,225.31970004169426,2.981338747524923,155.7001401051838,24.664440275711733,-0.0,-0.0,98.07134284633511,285.8311435132737
222.1589430188279,3.672770374954988,224.5255007147261,3.0003960418123734,155.7001401051838,25.30415476074744,-0.0,-0.0,50.2010140211263,284.6116000497821
217.2653299108579,3.7525790403572654,224.02648931140442,3.0204869199455557,155.7001401051838,25.940294765482214,-0.0,-0.0,49.32861791526252,283.1993174864041
210.55223249228254,3.831901796429255,223.30295691241193,3.041589544037396,155.7001401051838,26.572561677463067,-0.0,-0.0,83.093018767912,281.82944400247413
202.15034234170957,3.9107429452587867,222.25709667239113,3.0636825508354613,155.7001401051838,27.200989787830665,-0.0,-0.0,100.36487960583958,280.62627985683577
192.2232287057323,3.989100957202478,221.21540552565565,3.086745571211495,155.7001401051838,27.825566904082564,-0.0,-0.0,84.2507922003987,279.4841763691977
180.96415410851932,4.066971007743124,220.41358213076836,3.110758807295593,155.7001401051838,28.446254570890865,-0.0,-0.0,63.198218357828566,278.25987348854756
168.59231188825993,4.144364295815214,219.73453681109908,3.135702437484276,155.7001401051838,29.063142052876167,-0.0,-0.0,63.80274996193797,276.9573540625164
155.34855890866905,4.221279892440069,218.94858101529863,3.1615566153701216,155.7001401051838,29.6762219453225,-0.0,-0.0,78.9244826431972,275.6822153564441
141.4907265217544,4.297718223861062,218.02433171892957,3.1883018934584917,155.7001401051838,30.285497645736367,-0.0,-0.0,85.71828716947634,274.4848846276571
127.28860106872305,4.373687835056778,217.11205498120322,3.2159194319200175,155.7001401051838,30.891037264550267,-0.0,-0.0,77.80493798464153,273.314412040835
113.01867163938066,4.449187528993273,216.31035594901405,3.2443907915843755,155.7001401051838,31.492831260429643,-0.0,-0.0,68.48600217681947,272.10853089853936
98.95874734142419,4.524220252034304,215.56034535876435,3.273697672440313,155.7001401051838,32.09090311829111,-0.0,-0.0,69.09740905821744,270.8725849206099
85.38254887143128,4.598791997421229,214.7609168468579,3.3038219254039705,155.7001401051838,32.68530060914509,-0.0,-0.0,75.74520600084617,269.6542704733876
72.5543796796421,4.672902233049433,213.90355682019913,3.3347457417038453,155.7001401051838,33.27601949168483,-0.0,-0.0,78.26203512127309,268.47377791048666
60.72398047109756,4.746555023020359,213.05707958529877,3.3664517344197056,155.7001401051838,33.86309216010583,-0.0,-0.0,74.32700696472465,267.30676242913245
50.12166721646162,4.819754497868352,212.26239110112,3.3989228371291973,155.7001401051838,34.44655153812792,-0.0,-0.0,70.12195676352121,266.1262745963651
40.95384732646298,4.892501109325574,211.49036446442872,3.432142188250264,155.7001401051838,35.026401226423985,-0.0,-0.0,70.44944790056736,264.93626196695874
33.3990012817365,4.964799158290737,210.69666985175914,3.4660931405151874,155.7001401051838,35.60267550665648,-0.0,-0.0,73.2643044093764,263.75817057948404
27.60420794828955,5.036651610743593,209.8799571607966,3.5007593441245297,155.7001401051838,36.17539802009749,-0.0,-0.0,74.05939406223939,262.5999373018789
23.682281224272455,5.108059837720111,209.07158827940964,3.536124776674292,155.7001401051838,36.74457969501932,-0.0,-0.0,72.03652059087653,261.4500174096178
21.70957376223679,5.179027907555595,208.28836611528038,3.5721736929903645,155.7001401051838,37.310252959364796,-0.0,-0.0,70.05267128934626,260.296793669386
21.467630873731597,5.249558178313518,207.5160742570927,3.608890573060575,155.7001401051838,37.8724366088186,-0.0,-0.0,70.12875693409798,259.14270513338306
21.467630873731597,5.31965270878895,206.73535479178162,3.646260127025397,155.7001401051838,38.431147053652715,-0.0,-0.0,71.21932437953112,257.9973456939669
21.467630873731597,5.389315155541722,205.9466894200567,3.684267330447227,155.7001401051838,38.98641343962437,-0.0,-0.0,71.33428643650075,256.8637574379612
21.467630873731597,5.458547642776835,205.16430353582695,3.7228974336826792,155.7001401051838,39.53825269837594,-0.0,-0.0,70.22432512284878,255.7364968748706
21.467630873731597,5.527352656658857,204.39501623699965,3.7621359363403784,155.7001401051838,40.08668464666206,-0.0,-0.0,69.2029284846413,254.61057258582719
21.467630873731597,5.595733434756189,203.63196357775246,3.8019685629049422,155.7001401051838,40.63173509053733,-0.0,-0.0,69.1142328127531,253.48735943840194
21.467630873731597,5.663692079272409,202.8667234161688,3.842381264269187,155.7001401051838,41.173420786274875,-0.0,-0.0,69.43445336010105,252.37112369028156
21.467630873731597,5.7312312849253075,202.09998743123978,3.883360231599162,155.7001401051838,41.711763212968194,-0.0,-0.0,69.28839548031019,251.2629860262181
21.467630873731597,5.798353943386563,201.33817647651384,3.9248918977422522,155.7001401051838,42.246785419593586,-0.0,-0.0,68.61282372099552,250.16038780261385
21.467630873731597,5.865062228324357,200.58401480272562,3.9669629234983903,155.7001401051838,42.77850473205518,-0.0,-0.0,68.00871306471886,249.06118700674992
21.467630873731597,5.931358888564596,199.8342149686448,4.009560185321684,155.7001401051838,43.30694306073223,-0.0,-0.0,67.82554918694976,247.96611345597827
21.467630873731597,5.997246566784775,199.08512555733125,4.052670774753773,155.7001401051838,43.83212146991475,-0.0,-0.0,67.8051220806327,246.87704746257134
21.467630873731597,6.06272752487863,198.33726065667054,4.096282002822049,155.7001401051838,44.35405798873635,-0.0,-0.0,67.56394883139379,245.79437356318843
21.467630873731597,6.127804476635256,197.59350365975632,4.1403813985263564,155.7001401051838,44.87277424830437,-0.0,-0.0,67.09552067070177,244.71688700096166
21.467630873731597,6.1924798984460825,196.85491800611564,4.184956700792805,155.7001401051838,45.38828998747357,-0.0,-0.0,66.67357740966209,243.6436653429214
21.467630873731597,6.256756127063971,196.11993737248622,4.229995851493002,155.7001401051838,45.90062383206571,-0.0,-0.0,66.44120527864906,242.57507658698708
21.467630873731597,6.320635791348773,195.38698249398013,4.275486993768241,155.7001401051838,46.40979673623296,-0.0,-0.0,66.27269738223806,241.51193725645408
21.467630873731597,6.384121269299345,194.65636987338834,4.3214184723300475,155.7001401051838,46.915827654561205,-0.0,-0.0,66.00101800505001,240.45435743339405
21.467630873731597,6.447214938415078,193.9293832708972,4.367778830982511,155.7001401051838,47.41873553765521,-0.0,-0.0,65.6326450573782,239.40176621517605
21.467630873731597,6.509919330556882,193.20642330557556,4.414556807368326,155.7001401051838,47.91854056650663,-0.0,-0.0,65.29182458500793,238.35375986604242
