pLV,pLA,pSA,pSV,VLV,VLA,Qav,Qmv,Qs,Qsv
61.49645728726112,3.2258791592116896,100.0,3.5871668713884604,500.0,20.0,-0.0,-0.0,0.0,0.0
62.38085021164899,1.1277826238003796,99.99025707860267,3.37174590940498,500.0,5.900633537339954,-0.0,-0.0,11.971191019567282,96.4141490156998
65.02971936140784,0.9611318407408544,99.91210897930682,3.3035155503385765,500.0,3.3284135152713006,-0.0,-0.0,46.8218233441651,97.88576701726116
69.43015686700431,0.9274849156392282,99.73549433887766,3.257436297501193,500.0,2.747042527253286,-0.0,-0.0,79.30874944269851,97.72400906478485
75.56071951248454,0.9300731490257651,99.49635048614113,3.2123293043748746,500.0,2.7917635172577917,-0.0,-0.0,90.65072358147343,97.6411517661173
83.39153322770024,0.9447306055757884,99.25815578047789,3.168178442530492,500.0,3.0450235096814766,-0.0,-0.0,79.87378604686221,97.58036792717863
92.88443866386466,0.9639492266764179,99.06638729697018,3.1249678959299083,500.0,3.377093935251414,-0.0,-0.0,59.4882928995844,97.4642892604471
103.65947074689375,0.9854323597254121,99.58223802945982,3.0826819952206845,498.39615913712686,3.748291905012181,807.6863467890421,-0.0,56.76299120372434,97.27225598806112
114.52418438845432,1.0085132598374582,102.3521509555751,3.0413051992028763,490.84397737999376,4.147097016087153,1395.5376559809035,-0.0,230.93630191322166,97.23791435024165
125.63503960031812,1.0330448457067052,105.65003793264076,3.000822690831549,480.1786014860844,4.5709679127999,1788.18351038935,-0.0,584.9100119956582,98.1270149560172
136.7823806595283,1.0590465268880191,108.89081356397718,2.9612219041491,467.14551355964835,5.020239964639763,2112.498694742361,-0.0,952.6275947185782,100.49389664654618
147.6839679755202,1.0865895326555859,112.1006499973108,2.9224936353267017,452.1204758080092,5.4961439121093125,2386.070174264266,-0.0,1188.4558628075033,104.22532876365916
158.06435306176056,1.1157587332112417,115.58165865815857,2.8846317715010503,435.44448154912016,6.00014619153061,2607.149996562591,-0.0,1253.769636391149,108.7243431445208
167.68323016122767,1.1466378981851018,119.58695586693682,2.847631997879956,417.47540918913757,6.5336942229124295,2774.059099422097,-0.0,1210.2497840633198,113.34982676770825
176.3416744532594,1.1793031749634049,124.13620223441336,2.811490406333223,398.5661594510115,7.09810372473541,2890.134175953664,-0.0,1154.8991288406253,117.75832285559629
183.8774953296272,1.2138196820069385,129.02921702304437,2.7762027421064235,379.03339627627923,7.69449985134194,2962.3849393779424,-0.0,1152.9927869746512,121.98024381415313
190.1604641550131,1.250239257024548,133.98851729435358,2.741764436401181,359.1446780722544,8.323778284578635,2997.917860400035,-0.0,1209.478730222029,126.25062423932218
195.09497884056975,1.2885989185050954,138.80816706374844,2.708171076442347,339.12859917479074,8.986578651257748,3000.9814868291687,-0.0,1284.3447303552346,130.7668139072495
198.63127149971976,1.3289197599849696,143.418113120431,2.675418813059229,319.19770517284917,9.683265417673121,2972.2222899181347,-0.0,1329.954976322185,135.52192234342496
200.77961638627627,1.3712061655199297,147.85037742897035,2.6435044079879066,299.56873023229866,10.413914334070002,2910.099351082184,-0.0,1321.7819963137763,140.35383892470406
201.61951161620388,1.4154453087290417,152.1562209085249,2.6124249183173958,280.4695027776847,11.17830377883709,2813.205736029386,-0.0,1266.2875013499106,145.10306756158968
201.298579343533,1.4616069150743065,156.3382796274994,2.582177214813951,262.1313936225948,11.975910651036777,2682.097678043321,-0.0,1188.15980755858,149.59509856846378
200.02112591280095,1.5096432804591717,160.33424591963384,2.5527576306051536,244.77347754516325,12.805910691760964,2519.9009502174363,-0.0,1110.6483035440742,153.75239885921394
198.0305133369535,1.55948955098444,164.04755681107108,2.5241618211208965,228.58663847032415,13.66718331791508,2331.796098320174,-0.0,1042.7972057536695,157.5857352540708
195.59048498061904,1.6110642731693652,167.3938510029537,2.4963847956375274,213.72314508546955,14.558321129255688,2124.0201120578995,-0.0,979.1832314745061,161.125813301808
192.96833194236757,1.6642702392615432,170.3316956147821,2.4694209979294737,200.29240623101248,15.47764451414257,1903.118969590098,-0.0,908.6258176346843,164.37198153550057
190.41894524402403,1.7189956566042288,172.86489302385863,2.4432643297440677,188.35948660511838,16.423221854542025,1675.9022510953507,-0.0,824.0058824342696,167.2954076012972
188.16599372857587,1.7751156756939088,175.02471661118562,2.4179080831192294,177.94161292268663,17.39289592868737,1450.0359784441348,-0.0,727.0160390070442,169.8494488547056
186.3772055210762,1.832494333289698,176.8499584663715,2.3933448334760543,169.00020079111763,18.384317485244374,1234.6495570617408,-0.0,626.5432793071625,172.0001920176058
185.13663536402146,1.8909869640488224,178.37768374646063,2.3695663663154054,161.4316580555576,19.3949869129408,1039.919352070021,-0.0,533.5334343492163,173.74742372780895
184.42663841980024,1.9504431411077032,179.64463778077914,2.3465636876736893,155.06712013183105,20.42230504962322,874.7114394149518,-0.0,456.25033250775016,175.12035529459285
184.1382354905408,2.0107101932190523,180.68972816005066,2.324327127821534,149.6930904862628,21.463633953381343,742.8062822017752,-0.0,398.0829591346191,176.17521720363084
184.11835052906298,2.0716373023061525,181.54991364819392,2.3028465091189174,145.09444370721354,22.516367702455398,641.0537426293129,-0.0,357.73410880316067,177.01083239132169
184.22620670439755,2.133080053412404,182.2546542761147,2.2821113176523107,141.09501488209173,23.57801101188993,561.647922212177,-0.0,330.55885136025125,177.69280917555986
184.36600002528405,2.194905153995097,182.82584850132633,2.262110864303515,137.57382159066572,24.646260776214934,496.41136553591804,-0.0,310.5027890798304,178.26839005392478
184.48863645462512,2.25699470359349,183.2818364346077,2.242834394187888,134.45753195138232,25.719079843234724,439.41780027985675,-0.0,292.2567202014927,178.76151227274104
184.57718198331352,2.3192491638961066,183.63982756806564,2.224271141680275,131.7037572732769,26.794748332564563,387.2682615960944,-0.0,272.8463076390766,179.17662279640646
184.63055967973597,2.3815881553845633,183.91483915013305,2.206410342384549,129.28618687708408,27.871877400502452,338.401070826419,-0.0,251.95541359903052,179.5087980950322
