pLV,pLA,pSA,pSV,VLV,VLA,Qav,Qmv,Qs,Qsv
58.378863877274405,5.962282807660383,100.0,3.5871668713884604,500.0,20.0,-0.0,-0.0,0.0,0.0
59.21768095017368,0.9773160402950106,99.98030976268066,3.396665104729025,500.0,3.87843265995715,-0.0,-0.0,10.587221825172453,82.7111601699809
61.7300446353895,0.8643998882647979,99.83566132534459,3.3516417121062196,500.0,3.204762939184028,-0.0,-0.0,37.00980037848075,83.22871659161022
65.90371225091846,0.8758749250452165,99.5485100110583,3.328334547828099,500.0,3.2720591560177956,-0.0,-0.0,53.26075860442492,83.07206066990132
71.71834562450256,0.9013188621859795,99.22790668278058,3.305380933350041,500.0,3.4212770403431363,-0.0,-0.0,48.07978120315356,82.94327843787336
79.14561020100645,0.9298247273340254,98.98198316047817,3.2827775008420312,500.0,3.5884518319142233,-0.0,-0.0,31.798882497953752,82.78313229983286
88.14931311595736,0.9602380079433248,98.82494739935426,3.2605208634459073,500.0,3.7668128050138643,-0.0,-0.0,21.465732369382337,82.57125106294488
98.68304561365976,0.9924575810265428,98.70262345337835,3.2386075804680274,499.98715977688914,3.955766916272108,-0.0,-0.0,24.293889045834277,82.33793104162217
109.24310422059399,1.0265432330170219,104.12977663617465,3.2170342140235615,493.41238676195735,4.155664787726942,1356.76008578929,-0.0,266.1347914730763,82.26384435307118
119.84734750181491,1.0626081351911336,110.39847517140564,3.1957978140999224,482.7318654739926,4.367170120846154,1844.3410853058983,-0.0,932.8707844148006,83.53126610486261
130.2545037423695,1.1007832252563092,115.31926685143944,3.1748978082129287,468.8301817667985,4.591050809669615,2318.7680523792856,-0.0,1594.5414484395149,87.17257693576265
140.0922373086953,1.1412023609474364,119.80214803793399,3.1543376081570447,452.0157240740627,4.828091872957984,2702.6712966015816,-0.0,1921.9100879264834,92.78103991668301
149.17138118979454,1.1839949748722642,125.26705286305939,3.134123959904174,433.1360932380725,5.07905237798077,2933.5231714824845,-0.0,1919.079464661728,99.14941111358182
157.46560547543663,1.2292797639597737,132.1773186003414,3.114264939392187,413.2282328907037,5.344628431811362,3017.247632368659,-0.0,1798.3837377945797,105.33313058425084
165.00019297563577,1.277160485325704,139.87993327587344,3.094768340747199,393.1101103108624,5.625428525863984,3007.2069253568898,-0.0,1742.3447210236802,111.12703480064314
171.75169822442837,1.3277229472633683,147.4170326443189,3.075641273758361,373.20793664507926,5.921955889332884,2959.8107386857364,-0.0,1780.0723815312856,116.80572626402567
177.63836827760971,1.3810325424097134,154.29620665423175,3.056890584433034,353.66904404309105,6.234594022259019,2898.8235862873867,-0.0,1831.522452384446,122.6608881400156
182.5997400959451,1.4371324654645692,160.5964739802808,3.0385232482447773,334.6040732486469,6.5635962432104655,2814.4583496010646,-0.0,1818.501420248762,128.57253076812034
186.67676880665903,1.4960424078954917,166.58952521396114,3.020546328981089,316.2310456100996,6.909078034280724,2689.1276826084777,-0.0,1727.436536853152,134.32464292926184
190.0185139394384,1.5577576328938996,172.38375149796286,3.002966565779112,298.84466508433246,7.27101161609937,2519.625860903002,-0.0,1595.2357143176232,139.72939040951584
192.82087299275477,1.6222484332166864,177.86518417774025,2.98578996485453,282.69893709196424,7.6492227683033756,2320.355139500251,-0.0,1462.217986141911,144.60961323675232
195.2547834043871,1.6894599766463076,182.8604824453045,2.969021650355364,267.92201653116723,8.043389923226167,2112.332441939415,-0.0,1343.417370082018,149.04629906368206
197.43493640644743,1.7593124844781098,187.29282578131557,2.9526658733103464,254.51616792015707,8.45304521264999,1910.8008334327967,-0.0,1232.7976759794792,153.08360852361517
199.43426457302866,1.8317017999294718,191.20268664494725,2.9367260928589847,242.41438077309667,8.87757780128411,1721.443595970924,-0.0,1121.7935710559327,156.67340478913349
201.30932481065082,1.9065003659541402,194.67567380443157,2.921205036588856,231.53127783780886,9.316239621230567,1545.3525042005565,-0.0,1010.5045206293711,159.88634770208486
203.1032191180162,1.9835586095416962,197.77931765131538,2.906104692960807,221.7739016009491,9.768153490312587,1384.4148684597021,-0.0,905.9993780751312,162.73103136099863
204.83071595374636,2.062706828612357,200.55140734953565,2.8914263327686656,213.03078040267692,10.23232417791115,1241.1893882546115,-0.0,815.1717365302867,165.16394968100005
206.4785771857154,2.143757631174139,203.01198630124944,2.877170591097599,205.178351527351,10.707652709585766,1117.126992963535,-0.0,740.3298467200985,167.31733567652384
208.01728389711087,2.2265089630818347,205.180494262995,2.86333754247691,198.09572235978627,11.192954123594845,1010.56631068016,-0.0,678.8791497561756,169.22948410404956
209.4150317601031,2.310747873281832,207.08653791187714,2.84992680534343,191.67728767191463,11.686979552457347,915.5641896455653,-0.0,625.73245267821,170.89350756241234
210.6718257676021,2.396255072466219,208.7515547714701,2.8369376323858386,185.859454338668,12.188442957522854,831.4430579465536,-0.0,576.8538264988009,172.39971281393872
211.7820815658669,2.482810313494485,210.21279025467751,2.824368942102391,180.5821870754233,12.69605268285959,751.6281474427198,-0.0,529.8323318838789,173.71889853837135
212.77080964504307,2.5701986378738844,211.48470067641247,2.812219358314535,175.81780558470507,13.20854808820862,680.4404666883181,-0.0,484.97433536306306,174.87568714751237
213.63033158298376,2.6582171618729786,212.5971256336399,2.800487220490849,171.51671755167658,13.72473934665748,609.8804323502983,-0.0,442.988912339016,175.87339937579907
214.37898928525223,2.7466819101489923,213.55058109552726,2.789170604203049,167.65544863345144,14.243547520962093,546.1015915569084,-0.0,404.87829938033724,176.72599069117047
215.01479010415042,2.835433600435976,214.3539867447013,2.7782673438963914,164.1988533540973,14.764038488285891,487.73887419569377,-0.0,370.43352157700997,177.4466227336723
215.54212240285617,2.92434103268302,215.01139853907335,2.7677750591232226,161.12101474640028,15.285442816055921,437.10478258858234,-0.0,338.7650735924478,178.04759881137906
215.94630337727904,3.013300844265427,215.54233923277692,2.7576911779083266,158.38605743693984,15.807154326380369,381.34904224445125,-0.0,308.6543945294131,178.5376843119747
216.24251108786456,3.1022333981993016,215.9489468333214,2.748012954117308,155.98326966060634,16.32870598217353,325.0894209837291,-0.0,279.54448561312324,178.92239345577153
216.4201352454441,3.191076054463899,216.24722322371366,2.7387374788453007,153.8864542764792,16.849730426319333,249.49614791206366,-0.0,251.67288621281102,179.2061804574506
216.56156964296085,3.2797761306375985,216.39608901277913,2.7298616901763095,152.13608027327217,17.36991869879119,244.07586293080843,-0.0,224.6057655939559,179.3930537248888
216.5160914807261,3.368285657794958,216.49579541840401,2.721382381357235,150.61528198771157,17.888989482215607,85.47854956623266,-0.0,199.85234168796316,179.4855767030221
216.5089316966427,3.4565587752420863,216.40497584888226,2.713296208104608,149.46544693712423,18.40667382310169,193.45310851406703,-0.0,173.81431623771664,179.4922169235523
216.3648303567366,3.544551252002869,216.25118617049068,2.705599700526505,148.55903053432124,18.922712325561104,202.26692030218751,-0.0,148.4290148905001,179.40786208890097
216.06801922762983,3.6322210593836606,216.04617431506978,2.698289260232516,147.87937835704912,19.436858509156792,88.68014728009904,-0.0,123.1143668434677,179.2345342069001
215.71525609632778,3.7195289986797064,215.72012720166663,2.691361163206973,147.4862163019747,19.948882490134547,-0.0,-0.0,101.52782599943461,178.97838101625288
214.6533692023586,3.8064380281888566,215.22018336381106,2.6848115721617645,147.4278089107311,20.45856703464428,-0.0,-0.0,77.68742488611305,178.64758742903473
211.7699672598814,3.8929079616601863,214.81639063032173,2.678636548047746,147.4278089107311,20.965676467392935,-0.0,-0.0,56.38595143677386,178.23335743886108
207.0331695304994,3.9788869739218025,214.48721760587367,2.6728320454754497,147.4278089107311,21.469906855759483,-0.0,-0.0,54.518395103047325,177.76577670114608
200.53519269664642,4.064334792618952,214.11510268147865,2.667393966157575,147.4278089107311,21.971022019488487,-0.0,-0.0,68.1756470011162,177.31135859895113
192.40254033740408,4.1492574135853495,213.65292954835,2.662318266836185,147.4278089107311,22.46905712159803,-0.0,-0.0,81.1387791498487,176.90770506956514
182.79354013801546,4.233654980278037,213.1451751414659,2.6576010217099233,147.4278089107311,22.96401300340273,-0.0,-0.0,82.27610476946755,176.53908837411618
171.89526154297033,4.317521212418012,212.6641949487639,2.6532383979863443,147.4278089107311,23.45585283373371,-0.0,-0.0,73.73766537169344,176.16477328096371
159.91987386024698,4.400868795358159,212.24009227389325,2.6492265894067732,147.4278089107311,23.944651006797685,-0.0,-0.0,65.42531073739981,175.76107276771918
147.10051571768102,4.4836973040791195,211.8464403872659,2.6455617764307386,147.4278089107311,24.430405030036646,-0.0,-0.0,64.306182872441,175.33706062153774
133.6867562854965,4.566006348235668,211.43871960257331,2.6422401397687496,147.4278089107311,24.91311261424163,-0.0,-0.0,69.21489083356705,174.9176759379791
119.93973662659576,4.647805797175514,210.99772442573328,2.6392579005481744,147.4278089107311,25.39283163894508,-0.0,-0.0,74.10917241421868,174.51781785435068
106.12708576352196,4.729094487775836,210.5391241563809,2.6366113448213224,147.4278089107311,25.869555282925653,-0.0,-0.0,74.6315937441323,174.1322685607366
92.51771043685856,4.80987511927305,210.09029295444867,2.6342968153319095,147.4278089107311,26.343299376058475,-0.0,-0.0,71.40205141568993,173.74575883551844
79.3765599888251,4.8901547320088525,209.66345618118882,2.632310686434436,147.4278089107311,26.814105206957294,-0.0,-0.0,68.10572124744264,173.34891791000126
66.95946829008996,4.969932663241683,209.24933403734678,2.6306493481931432,147.4278089107311,27.28196888892434,-0.0,-0.0,67.46600920548485,172.94472223102318
55.50817312794278,5.049213103803847,208.83109548338317,2.629309210571873,147.4278089107311,27.74691499941109,-0.0,-0.0,69.16136024802555,172.54250858671145
45.24561001910933,5.128000940596881,208.40096445637477,2.6282867182778418,147.4278089107311,28.2089721980194,-0.0,-0.0,70.94531672164135,172.1481573915851
36.371572067967875,5.206296500993317,207.96441964235123,2.6275783602448675,147.4278089107311,28.668142404650116,-0.0,-0.0,71.11697025291042,171.75997418862534
29.05882036468985,5.284104414415587,207.53179870747525,2.6271806668010553,147.4278089107311,29.124452768899516,-0.0,-0.0,69.8371962389363,171.3722448339223
23.44972064665018,5.361428166027931,207.10803409871232,2.627090200115349,147.4278089107311,29.577923729775588,-0.0,-0.0,68.47471870237764,170.98127445262767
19.653471701086666,5.438269083187978,206.68989217533903,2.6273035477699516,147.4278089107311,30.028563071667044,-0.0,-0.0,68.09121558518285,170.5880132489045
17.74397946687491,5.514631645634116,206.27101990228078,2.627817323885245,147.4278089107311,30.476397066336812,-0.0,-0.0,68.61037873915464,170.19594921651137
17.509789615812707,5.590518562238173,205.84828665332205,2.6286281744891142,147.4278089107311,30.92144160016761,-0.0,-0.0,69.19872811215622,169.80739429928718
17.509789615812707,5.665931950442081,205.42359065011084,2.6297327810751665,147.4278089107311,31.363709091057007,-0.0,-0.0,69.19407426923156,169.4218132406639
17.509789615812707,5.7408758817624985,205.0008281185727,2.6311278595378473,147.4278089107311,31.80322341672088,-0.0,-0.0,68.62932821722102,169.0370706044519
17.509789615812707,5.815352733004338,204.58197727157167,2.632810156438644,147.4278089107311,32.23999851611052,-0.0,-0.0,68.01177550376356,168.65171325564276
17.509789615812707,5.889365136446119,204.1659207307406,2.6347764463222902,147.4278089107311,32.67404982642141,-0.0,-0.0,67.75419597650483,168.26603254964925
17.509789615812707,5.962916711679468,203.75026378672482,2.6370235318685737,147.4278089107311,33.10539857502107,-0.0,-0.0,67.84496139809103,167.88132793233987
